driver_id,total_tickets,fare_disputes,defective_trips,demand_issues,payment_delays,app_issues,unknown_tickets,high_risk_tickets,unresolved_count,resolved_count,partial_count,unresolved_rate,resolved_rate,repeat_issues,has_repeat_issues,is_outlier_driver,last_ticket_resolved,last_ticket_unresolved,last_ticket_risk,last_response_time,second_last_resolved,second_last_unresolved,second_last_risk,consecutive_unresolved_end,weighted_unresolved,weighted_high_risk,weighted_risk_score,weighted_response_time,journey_length_days,days_since_last_ticket,avg_gap_days,min_gap_days,max_gap_days,gap_std,escalation_rate,tickets_per_week,avg_response_time,max_response_time,response_time_trend,last_ticket_month,last_ticket_quarter,is_q4_churn,q4_ticket_rate,unresolved_high_risk,volume_x_unresolved,response_x_unresolved,will_churn,is_noise_churn
40121,2,0,0,2,0,0,0,0,1,0,1,0.5,0.0,1,1,0,0,0,2,19.8,0,1,2,0,0.7,0.0,2.0,27.829411764705885,12,678,11.0,11,11,0.0,0,1.1666666666666667,29.549999999999997,39.3,-19.499999999999996,5,2,0,0.0,0,1.0,14.774999999999999,0,0
40122,11,1,2,4,1,2,1,3,5,5,1,0.45454545454545453,0.45454545454545453,5,1,1,1,0,2,3.9,0,1,2,0,1.6500000000000001,0.7999999999999999,2.1904761904761902,14.72698412698413,45,501,4.4,1,14,3.9799497484264794,12,1.711111111111111,18.572727272727274,41.5,-1.5000000000000004,11,4,1,0.9090909090909091,15,5.0,8.442148760330578,1,0
40123,1,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,1,1.5,1,0,0,1,1.0,0.0,1.0,1.5,1,774,0.0,0,0,0.0,0,1.0,1.5,1.5,0.0,2,1,0,0.0,0,1.0,1.5,0,0
40124,4,0,0,2,2,0,0,0,2,2,0,0.5,0.5,2,1,0,0,1,1,3.9,0,1,2,2,1.7,0.0,1.48,15.539999999999997,25,520,8.0,6,11,2.160246899469287,1,1.1199999999999999,15.499999999999998,40.8,-7.4,10,4,1,0.5,0,2.0,7.749999999999999,0,0
40125,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,2.9,1,0,0,0,0.0,0.0,1.0,2.9,1,679,0.0,0,0,0.0,0,1.0,2.9,2.9,0.0,5,2,0,0.0,0,0.0,0.0,0,0
40126,1,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0,0,0,0,1,1,5.0,1,0,0,1,1.0,0.0,1.0,5.0,1,529,0.0,0,0,0.0,0,1.0,5.0,5.0,0.0,10,4,1,1.0,0,1.0,5.0,0,0
40127,1,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,7.9,1,0,0,0,0.0,0.0,2.0,7.9,1,716,0.0,0,0,0.0,0,1.0,7.9,7.9,0.0,4,2,0,0.0,0,0.0,0.0,1,1
40128,1,1,0,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,2.7,1,0,0,0,0.0,1.0,3.0,2.7,1,744,0.0,0,0,0.0,0,1.0,2.7,2.7,0.0,3,1,0,0.0,0,0.0,0.0,0,0
40129,2,0,0,0,1,1,0,0,0,2,0,0.0,1.0,0,0,0,1,0,1,6.0,1,0,1,0,0.0,0.0,1.0,5.917647058823529,13,772,12.0,12,12,0.0,0,1.0769230769230769,5.9,6.0,0.20000000000000018,2,1,0,0.0,0,0.0,0.0,0,0
40130,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,6.2,1,0,0,0,0.0,0.0,1.0,6.2,1,676,0.0,0,0,0.0,0,1.0,6.2,6.2,0.0,5,2,0,0.0,0,0.0,0.0,1,1
40131,3,2,0,1,0,0,0,2,0,2,1,0.0,0.6666666666666666,1,1,0,1,0,3,8.7,1,0,2,0,0.0,1.5,2.6818181818181817,8.663636363636362,29,521,14.0,13,15,1.0,-2,0.7241379310344827,8.9,11.2,-2.5,10,4,1,0.3333333333333333,0,0.0,0.0,0,0
40132,10,4,3,1,1,0,1,7,9,0,1,0.9,0.0,5,1,1,0,1,3,37.7,0,1,3,7,3.0,2.9000000000000004,2.9193548387096775,39.949999999999996,47,648,5.111111111111111,2,13,3.177855476905576,11,1.4893617021276595,33.22,68.0,31.000000000000004,6,2,0,0.0,63,9.0,29.898,1,0
40133,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,6.0,1,0,0,0,0.0,0.0,1.0,6.0,1,780,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,1,1,0,0.0,0,0.0,0.0,1,1
40134,1,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0,0,0,0,1,1,41.5,1,0,0,1,1.0,0.0,1.0,41.5,1,506,0.0,0,0,0.0,0,1.0,41.5,41.5,0.0,10,4,1,1.0,0,1.0,41.5,0,0
40135,2,0,0,2,0,0,0,0,1,0,1,0.5,0.0,1,1,0,0,0,2,22.1,0,1,2,0,0.7,0.0,2.0,30.08823529411765,21,518,20.0,20,20,0.0,0,0.6666666666666666,31.8,41.5,-19.4,10,4,1,0.5,0,1.0,15.9,0,0
40136,1,0,0,0,0,0,1,0,0,1,0,0.0,1.0,0,0,0,1,0,2,1.0,1,0,0,0,0.0,0.0,2.0,1.0,1,705,0.0,0,0,0.0,0,1.0,1.0,1.0,0.0,4,2,0,0.0,0,0.0,0.0,0,0
40137,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,8.0,1,0,0,0,0.0,0.0,2.0,8.0,1,650,0.0,0,0,0.0,0,1.0,8.0,8.0,0.0,6,2,0,0.0,0,0.0,0.0,0,0
40138,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,29.4,1,0,0,0,0.0,0.0,1.0,29.4,1,747,0.0,0,0,0.0,0,1.0,29.4,29.4,0.0,3,1,0,0.0,0,0.0,0.0,0,0
40139,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,31.2,1,0,0,0,0.0,0.0,1.0,31.2,1,758,0.0,0,0,0.0,0,1.0,31.2,31.2,0.0,2,1,0,0.0,0,0.0,0.0,0,0
40140,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,9.3,1,0,0,0,0.0,1.0,3.0,9.3,1,657,0.0,0,0,0.0,0,1.0,9.3,9.3,0.0,5,2,0,0.0,0,0.0,0.0,0,0
40141,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,1.0,1,0,0,0,0.0,0.0,1.0,1.0,1,713,0.0,0,0,0.0,0,1.0,1.0,1.0,0.0,4,2,0,0.0,0,0.0,0.0,0,0
40142,4,1,1,1,1,0,0,2,2,1,1,0.5,0.25,0,0,0,0,0,3,26.4,0,1,2,0,1.0,1.5,2.48,18.011999999999997,10,577,3.0,1,6,2.160246899469287,1,2.8,19.125,40.6,-14.200000000000003,8,3,0,0.0,4,2.0,9.5625,1,1
40143,2,0,0,1,1,0,0,0,1,1,0,0.5,0.5,0,0,0,1,0,2,4.4,0,1,1,0,0.7,0.0,1.5882352941176472,5.717647058823529,4,788,3.0,3,3,0.0,0,2.0,6.0,7.6,-3.1999999999999993,1,1,0,0.0,0,1.0,3.0,0,0
40144,3,1,2,0,0,0,0,3,3,0,0,1.0,0.0,1,1,0,0,1,3,41.5,0,1,3,3,2.2,2.2,2.9999999999999996,44.14090909090908,15,498,7.0,6,8,1.0,2,1.4000000000000001,44.26666666666667,49.8,0.0,11,4,1,1.0,9,3.0,44.26666666666667,1,0
40145,7,1,2,0,2,0,2,3,6,0,1,0.8571428571428571,0.0,3,1,1,0,0,3,14.0,0,1,2,0,1.9000000000000001,1.4000000000000001,2.379310344827586,22.610344827586207,43,487,7.0,2,19,5.773502691896258,7,1.1395348837209303,29.957142857142856,53.8,-27.5,11,4,1,1.0,18,6.0,25.67755102040816,1,0
40146,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,23.5,1,0,0,0,0.0,0.0,1.0,23.5,1,799,0.0,0,0,0.0,0,1.0,23.5,23.5,0.0,1,1,0,0.0,0,0.0,0.0,0,0
40147,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,3.7,1,0,0,0,0.0,0.0,1.0,3.7,1,697,0.0,0,0,0.0,0,1.0,3.7,3.7,0.0,4,2,0,0.0,0,0.0,0.0,0,0
40148,3,0,1,1,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0,0,0,1,0,2,8.6,0,1,3,0,0.7,0.7,2.318181818181818,14.095454545454544,27,493,13.0,10,16,3.0,-6,0.7777777777777778,17.3,39.5,-30.9,11,4,1,1.0,1,1.0,5.766666666666667,0,0
40149,1,0,0,0,0,0,1,0,0,1,0,0.0,1.0,0,0,0,1,0,2,4.6,1,0,0,0,0.0,0.0,2.0,4.6,1,506,0.0,0,0,0.0,0,1.0,4.6,4.6,0.0,10,4,1,1.0,0,0.0,0.0,0,0
40150,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,36.6,1,0,0,0,0.0,0.0,1.0,36.6,1,750,0.0,0,0,0.0,0,1.0,36.6,36.6,0.0,2,1,0,0.0,0,0.0,0.0,0,0
40151,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,23.9,1,0,0,0,0.0,0.0,2.0,23.9,1,711,0.0,0,0,0.0,0,1.0,23.9,23.9,0.0,4,2,0,0.0,0,0.0,0.0,0,0
40152,3,0,1,0,1,1,0,1,1,2,0,0.3333333333333333,0.6666666666666666,0,0,0,1,0,3,2.6,1,0,1,0,0.5,1.0,1.909090909090909,4.9,18,720,8.5,6,11,2.5,5,1.1666666666666665,5.266666666666667,7.9,-2.6999999999999997,3,1,0,0.0,1,1.0,1.7555555555555555,0,0
40153,2,0,0,0,1,0,1,0,0,2,0,0.0,1.0,0,0,0,1,0,2,9.7,1,0,1,0,0.0,0.0,1.5882352941176472,9.288235294117646,16,572,15.0,15,15,0.0,0,0.875,9.2,9.7,1.0,8,3,0,0.0,0,0.0,0.0,0,0
40154,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,6.0,1,0,0,0,0.0,0.0,2.0,6.0,1,529,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,10,4,1,1.0,0,0.0,0.0,0,0
40155,2,0,0,1,0,1,0,0,0,2,0,0.0,1.0,0,0,0,1,0,2,1.5,1,0,1,0,0.0,0.0,1.5882352941176472,3.352941176470588,17,718,16.0,16,16,0.0,0,0.823529411764706,3.75,6.0,-4.5,3,1,0,0.0,0,0.0,0.0,0,0
40156,1,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,2,39.0,1,0,0,1,1.0,0.0,2.0,39.0,1,765,0.0,0,0,0.0,0,1.0,39.0,39.0,0.0,2,1,0,0.0,0,1.0,39.0,0,0
40157,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,15.9,1,0,0,0,0.0,0.0,1.0,15.9,1,663,0.0,0,0,0.0,0,1.0,15.9,15.9,0.0,5,2,0,0.0,0,0.0,0.0,0,0
40158,2,1,0,1,0,0,0,1,0,1,1,0.0,0.5,0,0,0,1,0,2,6.0,0,0,3,0,0.0,0.7,2.411764705882353,12.011764705882355,11,647,10.0,10,10,0.0,0,1.2727272727272727,13.3,20.6,-14.600000000000001,6,2,0,0.0,0,0.0,0.0,0,0
40159,3,0,1,1,0,1,0,1,1,1,1,0.3333333333333333,0.3333333333333333,0,0,0,0,1,3,2.5,0,0,2,1,1.0,1.0,2.227272727272727,10.7,18,687,8.5,4,13,4.5,-9,1.1666666666666665,11.633333333333333,24.2,-5.699999999999999,4,2,0,0.0,1,1.0,3.8777777777777773,0,0
40160,1,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,2,5.5,1,0,0,1,1.0,0.0,2.0,5.5,1,617,0.0,0,0,0.0,0,1.0,5.5,5.5,0.0,7,3,0,0.0,0,1.0,5.5,0,0
40161,1,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,29.0,1,0,0,0,0.0,1.0,3.0,29.0,1,761,0.0,0,0,0.0,0,1.0,29.0,29.0,0.0,2,1,0,0.0,0,0.0,0.0,0,0
40162,1,0,1,0,0,0,0,1,1,0,0,1.0,0.0,0,0,0,0,1,3,50.3,1,0,0,1,1.0,1.0,3.0,50.3,1,672,0.0,0,0,0.0,0,1.0,50.3,50.3,0.0,5,2,0,0.0,1,1.0,50.3,0,0
40163,1,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0,0,0,0,1,1,41.5,1,0,0,1,1.0,0.0,1.0,41.5,1,590,0.0,0,0,0.0,0,1.0,41.5,41.5,0.0,8,3,0,0.0,0,1.0,41.5,0,0
40164,1,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0,0,0,0,1,2,30.0,1,0,0,1,1.0,0.0,2.0,30.0,1,673,0.0,0,0,0.0,0,1.0,30.0,30.0,0.0,5,2,0,0.0,0,1.0,30.0,0,0
40165,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,10.3,1,0,0,0,0.0,0.0,1.0,10.3,1,679,0.0,0,0,0.0,0,1.0,10.3,10.3,0.0,5,2,0,0.0,0,0.0,0.0,0,0
40166,4,1,0,1,0,1,1,1,1,3,0,0.25,0.75,0,0,0,1,0,2,7.4,0,1,1,0,0.7,0.5,1.92,7.06,24,661,7.666666666666667,5,9,1.8856180831641267,4,1.1666666666666667,7.275,9.3,-1.9000000000000004,5,2,0,0.0,1,1.0,1.81875,0,0
40167,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,6.3,1,0,0,0,0.0,0.0,1.0,6.3,1,667,0.0,0,0,0.0,0,1.0,6.3,6.3,0.0,5,2,0,0.0,0,0.0,0.0,0,0
40168,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,6.0,1,0,0,0,0.0,0.0,2.0,6.0,1,494,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,11,4,1,1.0,0,0.0,0.0,0,0
40169,4,0,0,1,0,1,2,0,1,2,1,0.25,0.5,1,1,0,0,1,2,5.2,1,0,2,1,1.0,0.0,1.8,5.715999999999999,30,663,9.666666666666666,7,12,2.0548046676563256,2,0.9333333333333333,6.0249999999999995,7.8,-2.5999999999999996,5,2,0,0.0,0,1.0,1.5062499999999999,0,0
40170,1,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,1,51.9,1,0,0,1,1.0,0.0,1.0,51.9,1,694,0.0,0,0,0.0,0,1.0,51.9,51.9,0.0,4,2,0,0.0,0,1.0,51.9,0,0
40171,1,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,1,33.4,1,0,0,1,1.0,0.0,1.0,33.4,1,543,0.0,0,0,0.0,0,1.0,33.4,33.4,0.0,9,3,0,0.0,0,1.0,33.4,0,0
40172,1,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,14.6,1,0,0,0,0.0,1.0,3.0,14.6,1,749,0.0,0,0,0.0,0,1.0,14.6,14.6,0.0,2,1,0,0.0,0,0.0,0.0,0,0
40173,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,9.3,1,0,0,0,0.0,0.0,1.0,9.3,1,759,0.0,0,0,0.0,0,1.0,9.3,9.3,0.0,2,1,0,0.0,0,0.0,0.0,0,0
40174,4,1,0,1,0,1,1,1,1,3,0,0.25,0.75,0,0,0,1,0,2,1.0,1,0,3,0,0.3,0.7,2.1599999999999997,11.152000000000001,30,679,9.666666666666666,2,16,5.792715732327589,5,0.9333333333333333,19.0,60.1,-59.1,5,2,0,0.0,1,1.0,4.75,0,0
40175,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,8.1,1,0,0,0,0.0,0.0,2.0,8.1,1,606,0.0,0,0,0.0,0,1.0,8.1,8.1,0.0,7,3,0,0.0,0,0.0,0.0,0,0
40176,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,9.6,1,0,0,0,0.0,0.0,1.0,9.6,1,776,0.0,0,0,0.0,0,1.0,9.6,9.6,0.0,1,1,0,0.0,0,0.0,0.0,1,1
40177,3,0,0,1,2,0,0,0,0,3,0,0.0,1.0,1,1,0,1,0,2,6.5,1,0,1,0,0.0,0.0,1.4545454545454546,6.699999999999999,10,514,4.5,3,6,1.5,3,2.1,6.8999999999999995,8.5,-2.0,10,4,1,1.0,0,0.0,0.0,1,1
40178,2,0,0,1,1,0,0,0,0,1,1,0.0,0.5,0,0,0,0,0,1,24.3,1,0,2,0,0.0,0.0,1.411764705882353,15.73529411764706,16,696,15.0,15,15,0.0,0,0.875,13.9,24.3,20.8,4,2,0,0.0,0,0.0,0.0,0,0
40179,3,1,1,0,0,1,0,2,0,3,0,0.0,1.0,0,0,0,1,0,3,6.9,1,0,1,0,0.0,1.5,2.3636363636363633,7.068181818181818,18,542,8.5,3,14,5.5,11,1.1666666666666665,7.133333333333333,7.5,-0.5999999999999996,9,3,0,0.0,0,0.0,0.0,0,0
40180,1,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,36.3,1,0,0,0,0.0,1.0,3.0,36.3,1,586,0.0,0,0,0.0,0,1.0,36.3,36.3,0.0,8,3,0,0.0,0,0.0,0.0,0,0
40181,1,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,2,10.9,1,0,0,1,1.0,0.0,2.0,10.9,1,652,0.0,0,0,0.0,0,1.0,10.9,10.9,0.0,6,2,0,0.0,0,1.0,10.9,0,0
40182,5,2,0,1,1,1,0,2,1,1,3,0.2,0.2,1,1,0,0,1,2,41.5,1,0,3,1,1.0,0.8999999999999999,2.0370370370370368,26.677777777777777,26,505,6.25,5,9,1.6393596310755,4,1.346153846153846,25.259999999999998,41.5,5.200000000000003,10,4,1,1.0,2,1.0,5.052,1,1
40183,1,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,38.3,1,0,0,0,0.0,1.0,3.0,38.3,1,563,0.0,0,0,0.0,0,1.0,38.3,38.3,0.0,9,3,0,0.0,0,0.0,0.0,0,0
40184,3,0,1,1,1,0,0,1,0,3,0,0.0,1.0,0,0,0,1,0,3,4.2,1,0,2,0,0.0,1.0,2.227272727272727,4.431818181818181,12,490,5.5,2,9,3.5,-7,1.75,4.3,6.0,1.5,11,4,1,1.0,0,0.0,0.0,0,0
40185,2,1,0,0,0,1,0,1,1,1,0,0.5,0.5,0,0,0,1,0,3,6.0,0,1,1,0,0.7,1.0,2.1764705882352944,25.641176470588235,7,680,6.0,6,6,0.0,0,2.0,29.85,53.7,-47.7,5,2,0,0.0,1,1.0,14.925,0,0
40186,2,1,0,0,1,0,0,1,1,1,0,0.5,0.5,0,0,0,1,0,1,6.9,0,1,3,0,0.7,0.7,1.8235294117647056,6.817647058823529,16,732,15.0,15,15,0.0,0,0.875,6.800000000000001,6.9,0.20000000000000018,3,1,0,0.0,1,1.0,3.4000000000000004,0,0
40187,3,0,0,0,3,0,0,0,1,2,0,0.3333333333333333,0.6666666666666666,2,1,0,1,0,1,2.3,0,1,1,0,0.7,0.0,1.0,6.781818181818181,25,744,12.0,8,16,4.0,-8,0.84,7.566666666666666,12.1,-6.000000000000001,3,1,0,0.0,0,1.0,2.522222222222222,0,0
40188,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,6.0,1,0,0,0,0.0,0.0,1.0,6.0,1,631,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,6,2,0,0.0,0,0.0,0.0,0,0
40189,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,7.0,1,0,0,0,0.0,0.0,1.0,7.0,1,513,0.0,0,0,0.0,0,1.0,7.0,7.0,0.0,10,4,1,1.0,0,0.0,0.0,0,0
40190,1,0,1,0,0,0,0,1,1,0,0,1.0,0.0,0,0,0,0,1,3,36.4,1,0,0,1,1.0,1.0,3.0,36.4,1,762,0.0,0,0,0.0,0,1.0,36.4,36.4,0.0,2,1,0,0.0,1,1.0,36.4,1,0
40191,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,6.0,1,0,0,0,0.0,0.0,2.0,6.0,1,534,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,9,3,0,0.0,0,0.0,0.0,0,0
40192,2,0,1,0,0,1,0,1,0,2,0,0.0,1.0,0,0,0,1,0,1,1.9,1,0,3,0,0.0,0.7,1.8235294117647056,3.7941176470588234,14,526,13.0,13,13,0.0,0,1.0,4.2,6.5,-4.6,10,4,1,0.5,0,0.0,0.0,0,0
40193,6,0,4,1,1,0,0,4,6,0,0,1.0,0.0,3,1,0,0,1,1,55.8,0,1,3,6,2.8000000000000003,1.3,2.1071428571428568,53.76071428571428,27,557,5.2,1,13,4.1182520563948,10,1.5555555555555556,49.61666666666667,68.0,5.899999999999999,9,3,0,0.0,24,6.0,49.61666666666667,1,0
40194,8,3,2,1,0,0,2,5,3,3,2,0.375,0.375,4,1,1,0,0,2,23.9,0,1,2,0,1.1,0.9999999999999999,2.3333333333333326,26.81333333333333,39,633,5.428571428571429,1,14,4.403152859263555,12,1.435897435897436,26.8375,52.5,-13.100000000000001,6,2,0,0.0,15,3.0,10.064062499999999,1,0
40195,3,0,0,1,2,0,0,0,1,1,1,0.3333333333333333,0.3333333333333333,1,1,0,0,1,1,4.5,1,0,2,1,1.0,0.0,1.3181818181818181,9.131818181818181,24,693,11.5,7,16,4.5,-9,0.875,10.866666666666665,20.4,-15.899999999999999,4,2,0,0.0,0,1.0,3.622222222222222,0,0
40196,1,0,1,0,0,0,0,1,1,0,0,1.0,0.0,0,0,0,0,1,3,41.5,1,0,0,1,1.0,1.0,3.0,41.5,1,559,0.0,0,0,0.0,0,1.0,41.5,41.5,0.0,9,3,0,0.0,1,1.0,41.5,0,0
40197,5,0,0,2,1,1,1,0,1,3,1,0.2,0.6,1,1,0,1,0,2,4.5,0,0,2,0,0.5,0.0,1.8148148148148149,16.907407407407405,51,659,12.5,8,18,4.153311931459037,3,0.6862745098039216,16.839999999999996,41.5,-1.7000000000000002,5,2,0,0.0,0,1.0,3.3679999999999994,0,0
40198,3,0,0,0,2,0,1,0,0,3,0,0.0,1.0,1,1,0,1,0,2,5.2,1,0,1,0,0.0,0.0,1.4545454545454546,5.909090909090907,4,625,1.5,1,2,0.5,-1,3.0,6.133333333333333,7.2,-2.0,7,3,0,0.0,0,0.0,0.0,0,0
40199,1,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,20.8,1,0,0,0,0.0,0.0,2.0,20.8,1,786,0.0,0,0,0.0,0,1.0,20.8,20.8,0.0,1,1,0,0.0,0,0.0,0.0,0,0
40200,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,2.7,1,0,0,0,0.0,0.0,1.0,2.7,1,790,0.0,0,0,0.0,0,1.0,2.7,2.7,0.0,1,1,0,0.0,0,0.0,0.0,0,0
40201,4,2,0,0,0,0,2,2,3,1,0,0.75,0.25,2,1,0,0,1,2,40.6,1,0,3,1,1.8,1.2,2.4799999999999995,34.892,9,534,2.6666666666666665,2,3,0.4714045207910317,-1,3.1111111111111107,36.975,60.2,-0.5,9,3,0,0.0,6,3.0,27.731250000000003,1,0
40202,6,0,1,2,0,3,0,1,2,3,1,0.3333333333333333,0.5,3,1,0,1,0,1,6.0,1,0,2,0,0.6,0.1,1.5,20.03928571428571,49,679,9.6,1,14,4.498888751680798,-10,0.8571428571428571,21.233333333333334,68.0,-2.5999999999999996,5,2,0,0.0,2,2.0,7.0777777777777775,0,0
40203,2,0,0,2,0,0,0,0,0,2,0,0.0,1.0,1,1,0,1,0,2,3.6,1,0,2,0,0.0,0.0,2.0,3.9705882352941178,9,716,8.0,8,8,0.0,0,1.5555555555555554,4.05,4.5,-0.8999999999999999,4,2,0,0.0,0,0.0,0.0,0,0
40204,1,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,15.6,1,0,0,0,0.0,0.0,2.0,15.6,1,713,0.0,0,0,0.0,0,1.0,15.6,15.6,0.0,4,2,0,0.0,0,0.0,0.0,0,0
40205,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,4.9,1,0,0,0,0.0,1.0,3.0,4.9,1,598,0.0,0,0,0.0,0,1.0,4.9,4.9,0.0,7,3,0,0.0,0,0.0,0.0,1,1
40206,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,8.3,1,0,0,0,0.0,0.0,2.0,8.3,1,605,0.0,0,0,0.0,0,1.0,8.3,8.3,0.0,7,3,0,0.0,0,0.0,0.0,0,0
40207,1,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,1,61.5,1,0,0,1,1.0,0.0,1.0,61.5,1,800,0.0,0,0,0.0,0,1.0,61.5,61.5,0.0,1,1,0,0.0,0,1.0,61.5,0,0
40208,1,1,0,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,9.0,1,0,0,0,0.0,1.0,3.0,9.0,1,591,0.0,0,0,0.0,0,1.0,9.0,9.0,0.0,8,3,0,0.0,0,0.0,0.0,0,0
40209,1,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,2,56.9,1,0,0,1,1.0,0.0,2.0,56.9,1,757,0.0,0,0,0.0,0,1.0,56.9,56.9,0.0,2,1,0,0.0,0,1.0,56.9,0,0
40210,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,3.3,1,0,0,0,0.0,1.0,3.0,3.3,1,508,0.0,0,0,0.0,0,1.0,3.3,3.3,0.0,10,4,1,1.0,0,0.0,0.0,0,0
40211,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,6.3,1,0,0,0,0.0,0.0,1.0,6.3,1,537,0.0,0,0,0.0,0,1.0,6.3,6.3,0.0,9,3,0,0.0,0,0.0,0.0,0,0
40212,2,0,0,0,2,0,0,0,0,1,1,0.0,0.5,1,1,0,1,0,1,2.8,0,0,1,0,0.0,0.0,1.0,13.83529411764706,14,687,13.0,13,13,0.0,0,1.0,16.2,29.6,-26.8,4,2,0,0.0,0,0.0,0.0,0,0
40213,1,0,1,0,0,0,0,1,1,0,0,1.0,0.0,0,0,0,0,1,3,1.8,1,0,0,1,1.0,1.0,3.0,1.8,1,672,0.0,0,0,0.0,0,1.0,1.8,1.8,0.0,5,2,0,0.0,1,1.0,1.8,0,0
40214,4,0,0,2,2,0,0,0,1,2,1,0.25,0.5,2,1,0,0,0,2,38.8,1,0,2,0,0.3,0.0,1.6800000000000002,24.087999999999997,14,608,4.333333333333333,3,7,1.8856180831641267,4,2.0,24.65,49.3,-10.5,7,3,0,0.0,0,1.0,6.1625,0,0
40215,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,2.4,1,0,0,0,0.0,0.0,1.0,2.4,1,599,0.0,0,0,0.0,0,1.0,2.4,2.4,0.0,7,3,0,0.0,0,0.0,0.0,0,0
40216,4,0,1,2,1,0,0,1,3,0,1,0.75,0.0,1,1,0,0,0,1,19.7,0,1,2,0,1.5,0.3,1.72,34.684,27,544,8.666666666666666,6,13,3.0912061651652345,1,1.037037037037037,37.64999999999999,49.3,-21.8,9,3,0,0.0,3,3.0,28.237499999999994,1,0
